place_id,review
ChIJb8JwguhabDQR7a0_au0jVCI,"👍👍👍吃過最好吃的蒸肉圓米糕也很優！四神湯料偏少但腸子好吃店面乾淨、老闆娘親切Q彈實惠的在地好吃的蒸肉圓很多人都買四顆加上米糕等船時肚子餓意外發現的店，米糕超好吃，肉圓也不會蒸太爛，四神湯小腸很多（反而植物偏少？）台式下午茶超棒好吃，米糕和肉圓都好吃，加一點蒜泥去寒真的很棒，四神湯也很🥰清蒸肉圓好吃皮薄肉餡香屬於沒觀光客在地美食提供蒜末辣醬簡單的食物安靜的用餐環境"
ChIJqyqa8-5abDQRv50wV2Zb9iA,""
ChIJ0aimY6xbbDQR1Z_CyS6dL08,"附近居民發言：這附近終於有早餐店了，一定要支持下，重點是餐點好吃，價格也合理，一定會多推薦朋友來的餐點是好吃的，服務人員態度還可以內用區位子不多，但蠻舒服的但點餐後建議要跟客人確認餐點一次就漏了2個點心跟兩杯飲料所以扣一顆星吐司很香口感也很好，肉蛋吐司的成分很單純沒有加多餘的醬料，味道也很夠，熱紅茶好喝。餐點好吃老闆娘也很用心在製作餐點麥町的紅茶跟奶茶特別好喝還有地獄肉蛋吐司蠻推薦給愛吃辣的人上餐點速度我個人是覺得蠻快的員工態度也很好♥️女的態度爛死了接電話的男生聽錯餐點要等10分10分去拿餐點還要炸那我等10分幹嘛？打電話去還要把責任推給客人要退錢給客人！？錢我沒有嗎等沒關係做錯餐一整天的心情都不好👎！"
ChIJSwGyV6pbbDQRO0jFX2e2bG8,"好料，好吃"
ChIJOaWuIOZabDQRD3hwB7o8H1M,"紅燒麵超級好吃，湯頭濃郁，番茄很夠味，鮮甜美味，小辣又不會太辣！下次還會再來吃！！！紅燒麵，炸物好吃環境乾淨老闆很熱情今天點漢堡、奶油蕈菇飯及牛奶火鍋。漢堡做的十分精緻，素肉排的口感做的惟妙惟肖，且麵包烤的火侯剛好，吃起來完全不像素食！！十分推薦。奶油蕈菇飯的松露味道醇厚，味道濃郁，不會造成舌頭跟身體的負擔，且附上的南瓜濃湯，用料豐富實在。牛奶火鍋可以免費加高湯，配料的青菜很豐富，吃起來很過癮！而且老闆娘有研發菜單的熱情，單點菜色時有變化，用料也很實在，可以吃出老闆娘的用心！附註：今天肚子餓忘記拍菜色了，但擺盤也很用心喔～紅燒麵好吃超讚～微辣順口此次點了味噌火鍋，味噌湯底濃，菜盤也給得多，我和女兒都吃得很飽！下次來澎湖一定會再來光顧的店家"
ChIJq9E_0k1bbDQRHFYxGpplSqw,"正常的早午餐價格，味道不錯，只是份量少了一些。東西蠻貴的，漢堡是只有麵包夾肉跟蛋，沒有生菜跟洋蔥老闆煎的炸的都不錯醬料可以選擇蠻多的雖然感覺就是傳統早餐店但是做的真的好吃一個禮拜吃三四次了煎得很剛好很脆又不會太焦環境舒適，鮪魚蛋餅有點乾，但味道很好吃！"
ChIJV-wSosxbbDQR9laJPOI2zNY,"非常棒的店家"
ChIJH7xD-u5abDQRDb8tKmDgaHI,"位在北辰市場，交通方便有單點麵、湯類以及自助餐可以選擇大推乾麵，味道非常好！羹湯及補湯（老闆娘說是溫補）素肉給很大方環境是比較老舊的店是在澎湖算便宜又好吃的素食絕對值得來吃我連續吃了兩天都不膩清爽好吃不過油，合理價錢，星期三限定麵疙瘩不可以錯過！今天點了乾麵非常大的一碗、補湯，料也很十足、壽司只切一半，可惜飯本身太濕，吃起來較無口感。第一次買，點了羹湯乾麵藥膳湯豆乾，另人驚豔真的好吃，以後會常去買，老闆娘人很親切熱心素食者在澎湖的一大福音，餐點很有澎湖的特色，老闆非常好客、態度友善。"
ChIJX2Wmx4BbbDQR8yRLzfU9rVg,"今晚點了經典牛肉蓋飯（加肉）、日式醬油炒麵、綜合蔬菜，完全被大大驚艷到，因此特地來給老闆五星。經典牛肉蓋飯可以聞到奶油的香氣，飯本身不會過多（想多吃可以無限加飯），加肉也加的十分有感，覺得錢花得很值得。炒麵的部分原本擔心會偏鹹，但吃了一口後就知道自己多慮了，老闆將酸鹹甜三味搭配的恰如其分，因此也十分推薦。第一次來是在兩年前，當時應該是剛開店不久，今日再訪，店內裝潢做了些許改變。少了當初的重機，也把一部分店面改來飲料，讓店內用餐空間比當時更少了一些。看店內好像只有老闆跟老闆娘兩人在，十分忙碌，雖然餐點等了一會兒，但美味絕對值得等待。這次用餐，餐點口味與兩年前相比有非常明顯的提升，很開心在離開澎湖前可以吃到這麼美味的丼飯。給老闆與老闆娘大大的讚，下次來一定再吃！店門口的貓咪也太吸引人了可以跟貓咪玩耍~來澎湖吃了很多天海鮮有點膩就找到這間丼飯店內用的飯可以續吃到飽完全不是問題肉的份量也都給的很多有誠意牛肉蓋飯是用牛五花肉片搭上一些豆芽菜跟青菜組合因為有用奶油下去爆香所以吃起來有一股像是鐵板燒的香氣厚片牛肉就是牛排的厚切吃起來口感更紮實更有肉的味道除了丼飯之外也有其他熱炒的小菜多人一起點來分食還不錯店內位置並不多大約20人附近附近就有公有停車場可以停車薄片牛肉蓋飯普通，厚切牛肉蓋飯比較好一點。日式炒麵味道還挺不錯，炒麵飯也還可以。蓋飯需要加肉，份量會比較夠。原本想點捲捲蓋飯，老闆說因為現在非小管產季，沒有提供改點了經典牛肉蓋飯與神戶炒麵飯原本以為是炒麵或炒飯二選一，結果不是😂他就是炒麵飯，有麵又有飯好特別！經典牛肉蓋飯好吃😋菜很香，牛肉很香，我喜歡有沾滿醬汁的白飯，一口一口很快就吃完了👍經典牛肉飯滿滿的奶油香氣點正常牛肉牛肉就很多了日式炒麵不會太鹹剛剛好很驚豔非常好吃😋"
ChIJmYbG9u5abDQROHS2PSFa2zM,"菜色蠻多的，有附湯不過只賣到中午蠻好吃的，店內是用秤重的方式算價格，推推。美味價格合理，來玩3天都吃這家4個大人照片中550元有找！離島地區吃得到美味的素食，真是幸福的味道。人親切，在一片肉食市場，出了這素食物，清淨我的胃"
ChIJ1a_-bu1abDQR3I2XifMfGDQ,"海鮮好吃，蝦子雖然小，但很甜，魚也好吃，海鮮粥好好吃，蚵的品質不錯，有開蚵工具很方便。雞腿肉和雞軟骨的醃料很夠味，會想一直吃。而且每爐上方的抽油煙機很給力，吃完後身上沒有什麼味道，價格不高，CP值很高。雖然不是炭火烤，但瓦斯火力很夠用。對了，餐後要吃愛玉，很好吃。你放假都在幹嗎！前往澎湖除了搭飛機之外，現在又多了一個新選擇，麗娜輪「台南－澎湖」即將開航，單程約2小時，非常方便，而澎湖停業一陣子的老牌燒烤也在此時強勢回歸，帶來全新的裝潢設計以及用餐空間，每人500元不到，不收服務費，就能爽吃海鮮和肉品，趕快安排夏天來澎湖看花火節、晚上爽吃烤肉了！「船尾燒烤」可以說是澎湖最早營業燒烤吃到飽的店家，本來開在菊島之星船後面，後來因為租約到期於前年另覓他處，結果又因為澎湖烤肉空汙稽核而停業一陣子，現在「船尾燒烤2.0」強勢回歸，已經做好所有準備，也安裝好抽油煙機，選擇開在馬公高中旁邊，現正試營運中。船尾燒烤2.0的用餐空間非常寬敞，每個座位上方皆有一台抽油煙機，分為自助式成人價格430元以及服務式成人價格470元2種價位，不收服務費，有找就能爽嗑肉肉、海鮮和蔬菜等等配料，想吃多少都可以，還能吃到熱熱的海鮮粥，待在澎湖的夜晚就該放縱吃燒烤才過癮。偷偷跟你們說跟名宿業者購買，價格可以更優惠，例如：波麗士的家，以400元的價格買到，個人聽過買的380元的價格，請大家自己去詢問了，這邊停車很方便喔！缺點：因為價格便宜，所以在食材放面不能要求太高，免費的飲料只有一種麥茶，其他的飲料都要額外付錢，例如：酒、汽水等等。請看希望大家可以在下面留言及按追蹤，謝謝您們(≧ω≦)/其他美食介紹及景點可以看FB及IG。IG：navypgg610FB:翁鴻店家的用餐介紹很仔細環境跟餐點也蠻衛生乾淨的雞軟骨真的是好吃😋牡蠣跟香腸好吃但玉米筍和玉米，還沒烤就爛爛的..重點我夾了10幾跟的鐵絲....可能是刷網子殘留的...但反應了，也沒什麼解決方案...感受沒有很好小黑蟲蠻多的，但有感覺員工有在掃後來就還好但我不會想來吃了。乾淨明亮，通風良好，食材新鮮，好吃喔！來澎湖玩的朋友可以過來參考，不要錯過澎湖人都必吃的美食。👍👍👍"
ChIJOxyEwMNabDQRyk_1hVgBV4M,"我們家超愛的XO醬，在台灣直接叫就行，到這便宜沒多少且運送太重，這裡算出貨給接單的吧友人指定的干貝醬來買時記得注意營業時間到六點老闆很親切因為跟團無法親自過去買，老闆還幫忙送到飯店，超佛心在地古色古香的村落中間有個牛母件嶼經過潮間帶走到島上能被澎湖內海環繞非常壯觀快速合法的租還車登記!一點都不會佔用到旅客的行程！真是棒!"
ChIJsbkPg8RabDQRAG6mpF6KF70,"超讚超讚超級好吃每次來澎湖必買掛包加蛋，必須的。美味！大推店家親切早餐便宜又好吃CP值超高值得嘗試的早餐店平價又美味的早點刈包加蛋推推推！！！"
ChIJYRkSlMlabDQRiShMgDn4dPI,"很有彈性的蛋黃麵，配上一碗豬心湯，實為在澎湖中午不錯的選擇！好吃又不貴看似平凡的乾麵居然這麼好吃，可惜目前只能外帶，現場吃一定更讚👍滷菜也算平價，份量也不小唷👍這間比市區的還好吃，麵Q有嚼勁，態度也很好！每次回澎湖必吃的一間店！老闆娘超親切👍🏻疫情只能外帶麵非常好吃有別於城煌廟斜對面的那家蛋黃麵，經營的第二代年輕夫妻服務非常好，也沒有像一般澎湖店家生意好，態度就開始變差的樣子。一開始以為蛋黃麵是加上一棵蛋黃，後來才發現不是，是在製作麵條時加了蛋黃，麵體屬於細麵，口感有彈性，而不是軟爛的那種。蛋黃麵可以選擇乾麵和湯麵，加大一碗50元，一個大人食量吃大碗的沒問題。其中有個骨仔肉湯更是好吃，是用骨頭附近的肉削下來煮成的湯，只是限量品，沒有早一點來點的話，通常都點不到。除了麵之外，魯味也很不錯，點了自己想吃的魯味後，會再入魯汁中加熱。"
ChIJ36AGMcJabDQRRs9RZG_Llr8,"2022/04/23早餐大推滷味！海鮮麵料多，可是湯底不是我愛的滷味我是自己選，豬皮20、海帶一片10元滷蛋15元，「豬皮的毛+油脂清楚的很乾淨」，熟度軟，加蒜泥、辣椒、醬油膏超好吃！下次去可能想單買滷味外帶景點吃！海鮮麵：蝦子+蛤蜊+小卷+小白菜蝦子已撥好剩頭一小節殼，方便食用，小卷Q好吃，蛤蜊火候剛好，不會過熟，湯底油蔥味偏濃，喝不太出來海鮮味，不是我喜歡的湯底先說結論：四星半！基本三顆星，份量足，物美價廉加一顆星！口味屬於古早味，而且黑白切還有比較少見的豬肺，加一顆星！水餃不是手工水餃，吃起來感覺是市售冷凍水餃，減半顆星。菜單價目表很多網友都有PO，沒有額外變化，就不上了。調味料有醬油、白醋、黑醋、切料台有生切辣椒、蒜泥、醬油膏，算是豐富的齊全的。相片都會用眼鏡放旁邊當比例尺，小碗50、大碗60，份量將近差一倍，當然選大碗啦～～麵食有米粉、油麵，意麵三種選項，菜單上是寫黃麵條的就是油麵，新鮮的油麵有種獨特的氣味，這是食用鹼和油混合後的香氣，再透過店家使用的油蔥，說真的，聞起來就很香。瘦肉切成薄片，搭配麵條，拌著吃，真香。小菜是傳統的白滷黑白切，豬皮板油的部分刮得很乾淨，吃起來就是Q嫩，訝異的是有少見的豬肺，這在一般黑白切的小菜比較少見，大部分是在台北米粉湯的小菜會有，沒吃過的務必嘗試一下，配上醬油膏蒜泥一沾、好吃。水餃部分比較可惜，就市售冷凍水餃的口味，但還好不是那種微妙的一元水餃，不差，但就是可惜。不過畢竟不是餃子館，減半顆星就好。整體來說，是經過肚子餓就會想來吃飽吃爽的店。推！因爲接近中午天氣炎熱安排了澎湖生活博物館的行程所以就近找了一家評價不錯的當地麵館結果一試真的不錯."好吃料多食材新鮮！價格實在公道"是越籍老闆娘開的.就一般住家的環境座位也不多.不過食材用料比我在高雄吃的多很多味道上不算特別突出就是鮮甜.如果想體驗當地在地小吃的可以過來試試哦!好吃程度：★★★★食材鮮度：★★★★餐點價位：★★★★環境裝潢：★★★店家服務：★★★個人C/P綜合評分：★★★☆(以上僅代表個人主觀意見，絕非客觀公正)滷菜隨意切，豬皮軟嫩而無腥味，豬肝也吃得出新鮮，海鮮米粉的湯頭有蛤蜊的清甜，喝來不口渴，大碗麵多，除了動線有點讓第一次去的人無措，算是值得一吃的店。111.09.01午餐，餓餓在旅行社附近來老店用餐，當地人吃的麵店，很多人老闆員工都很忙啦！簡單美味很在地樸實好吃的麵和粥！"
ChIJEdSN5HhbbDQR0HVt8krWR_8,"鹹酥雞吃起來酸酸的而且份量超少接外送單還趕著下班訂單亂給缺一堆東西？？？送來這樣跟我收600多？？？「份量少，又非常不好吃，絕對不要ㄇ…」太扯了啦騙的很誇張70元的鹹酥雞只有七「小」塊？（一塊10元膩薯條叫兩份只做一份要奪騙！拜託店家不要這樣欺騙消費者要有點良心乖怎麼可以那麼優秀這要跟我收600訂單上的一堆都沒送過來吃起來也酸酸的原來這樣的鹹酥雞是三份呀原來網路上說會改進原來改進是這樣啊用UBER點餐的人可能要考慮一下，份量少到以為外送人員送錯….雞皮一份只有兩片真的太傻眼了吧照片中的唯二兩片🤔花了225叫熊貓，70的鹽酥雞跟蚵仔少的可憐，請別人幫忙拿餐還先打電話跟我確認怎麼點這麼少？魷魚整袋只翻到四條觸腳，沒吃過這麼貴的東西，餐點總價值大概才一百吧-----------------------------------------------------------------------------------------------------回覆商頻論我也是做吃的，也跟熊貓配合，今天根本不是說有沒有被抽成的問題，你們商品的份量真的讓人無法接受，若只有我一人留言就算了，上面頻論全都在講價格貴份量少的誇張，至於臭酸我是沒吃到，憑良心說話而已，熊貓會抽成還有附加外送費這個大家都知道，但不可能是以這樣的價格收到這種分量的餐點麻煩搞清楚.....做餐飲的店大部分都會與外送平台配合，你有看人家被貼一堆負評說份量太少嗎?一兩則可能是酸民在搗亂，但是以上這些的評論內容，是否該自行檢討一下呢??"
ChIJN5Bzg7BbbDQRtY-xisuehU8,"用餐&廁所算乾淨位子間距也不會太擠晚上風超大坐在裡面烤肉也不會太悶熱食材部分算新鮮只是總類不多今天的鳳梨水果很甜附贈肉燥飯，紅茶，台式泡菜，木耳，豬耳朵，海鮮粥，吐司推薦烤雞排，香腸也不錯秋刀魚會烤的就很好吃，肉類部分都不錯喔牡蠣部分可能不是用炭火烤熟的速度不快不知道為什麼前天去吃夏日燒烤他的牡蠣就很甜澎湖馬公市在地人推薦~佛心平價的新鮮海鮮BBQ吃到飽。鮮蚵、小卷、👍各項食材新鮮、環境乾淨整潔、很有在地人情味，老闆親切、服務超好。👍千萬不要錯過這裡的海鮮粥，料多味美鮮甜真的很好吃！很開心！來澎湖的第一餐是在這邊吃的。一個人大概460元，自助烤肉3小時可吃～櫃檯提供飲料、芥末醬油、鋁箔紙、胡椒鹽。海鮮推薦：冬瓜蛤蜊一碗大概四顆，但都是小的居多，冬瓜非常薄片，湯蠻鮮甜的。扇貝冬粉（沒吃到但看起來不錯）生蠔🦪有些小顆有些大顆，有些新鮮很讚，有吃到一顆不新鮮的。中型澎湖魚還不錯吃肉滿紮實的，但要烤一陣子，可以將冬瓜蛤蜊的湯+魚放鋁箔紙上一起烤，最後有在放烤盤上烤整體蠻好吃的！紅色小隻魚肉質較軟。澎湖白蝦鮮甜好吃，直接烤吃了很多隻，也有嘗試用胡椒鹽放鋁箔紙上烤，會有不同風味。肉類推薦：里肌肉片+烤吐司（記得塗蒜味烤肉醬）、紐奧良雞翅、一串式的雞軟骨、雞心。也有很多蔬菜但用烤的吃起來還好，有小黃瓜、花椰菜、金針菇、杏鮑菇、香菇、洋蔥。建議蔬菜們可以放鐵鍋+高湯煮就還不錯。冰箱還有鳳梨、涼拌小菜、泡菜、檸檬愛玉。旁邊有紅茶、海鮮粥（推薦）、瓜子肉飯。記得拿些空盤裝熟食，夾子要記得分生熟食喔！整體氛圍很棒～適合大家聚一起慢慢烤來吃！第一次來用餐$400附近的燒烤吃到飽其實這樣不貴，重點是氛圍也還不錯。適合揪朋友多人燒烤的好地方，而且有海鮮粥跟小菜吃到飽裡面座位多，價位460/人很棒的用餐體驗，老闆超級熱情，一直介紹，還主動要幫我們拍照，還一直詢問需不需要工具食材很新鮮，秋刀魚肚子附近的肉竟然會回甘，完全沒有一般會有的苦澀味，然後魚下巴完全沒腥味，除了有點鹹，可能是為了方便保存有醃鹽巴？！生蠔也都很大顆，又新鮮，我老公也吃了不少，他說真的很好吃很新鮮另外其他還有瓜子肉飯（我沒吃不知道味道），海鮮粥（像是蒜頭雞湯下去煮的，聞起來蒜頭味很重，但是吃起來不會，然後裡面海鮮很多），可以先墊胃，還有紅茶（有冷水壺可以裝冰塊帶回座位）然後醬料區我覺得很棒因為有4種沾（刷）醬，用沾的用刷的都可以，不過我個人現在比較少吃醬就沒使用，然後我看那個辣椒醬很不錯，喜歡吃辣的人會很愛，看起來是自己做的辣椒醬，用的是生辣椒那種下去做的整體來說，是很愉快的用餐體驗，下次跟朋友一起來還會想選擇這裡，超讚的！！！"
ChIJO_4UUIhbbDQR8gnlu-9HEfI,"之前常去中華路的新巴適，不得不說真的是目前澎湖吃過最好吃的火鍋！肉質真的很優！但隨著年紀越來越大，所以想說別再吃吃到飽了，以前聽說過六合這家是單點的，所以這次就選了這家！後來店員告知現在都已經改成吃到飽了，想說也已經訂位了，又是相同的店，應該吃起來都一樣吧！所以也就覺得沒必要換到中華店了！一進到店裡很舒適，空間很大！但不知道是我太久沒吃巴適了，還是這家店的點餐方式原本就不同，蔬菜跟火鍋料是以推車方式詢問，種類有點少！湯底部分味道不夠濃郁，不是我故意要拿兩家店做比較，但兩家店不是相同招牌嗎？還是老闆不一樣？中華店的湯底超濃郁，完全不需要任何沾醬，肉片涮完直接吃也超入味！但這間真的不行，沒啥味道！剛入座的基本盤有告知不要雞肉，但還是上了雞肉！第二次點肉品等了超久催了兩次才來！而明明豬肉只點了一種，卻還是上了兩種！到了最後一次加點，沒要點餐了，服務人員詢問我們甜點要什麼，告知冰淇淋，沒想到轉身之後店員就立刻拿了冰淇淋上來，沒有詢問我們是否需要上甜點了，在肉品還沒吃完的情況之下我們只能趕緊先吃冰淇淋，怕融化只能趕快吃完他！冰淇淋是使用甜筒裝的，當下沒有立刻吃的話，你也不知道該把冰淇淋放在哪裡！還有最重要的，甜筒竟然沒有使用衛生紙之類的東西做一層保護！而是店員直接拿著甜筒的餅乾交給客人…撇除疫情問題，這也有點不衛生吧？整體吃下來的感想是，如果一樣都是吃巴適，我會選另一家店，而不會再踏入這家店！但也不是完全那麼糟，至少服務員的態度都還滿客氣的，也不會擺臭臉！CP值很高，500多元吃到飽可以有多種肉和蔬菜可以選。而且免費的咖哩飯也很好吃。餐後的冰淇淋，全家都愛！選擇$518吃到飽方案，蝦子則是額外加價$88元也能吃到飽，不過麻辣湯底味道過於清淡，肉盤份量大、蝦子大又好吃，蔬菜也不錯，另外還有珍珠奶茶可喝，整體CP值高。以吃到飽價位能接受服務待人親切可惜座位偏少鍋也是不過肉品跟海鮮不錯甚至覺得魚才是本體非常好吃服務人員很親切👍🏻服務也很好～麻辣鍋很香！鴨血很入味！肉的品質都很不錯根本超過它的cp值值得再來二訪的店～🌟壽星招待的神仙牛很厲害入口即化的口感🤤🌟聖代冰也很好吃😋"
ChIJ9_f0h8FabDQRZjGTQrCootc,"老闆、老闆娘服務態度親切、客氣，餐點好吃、價格合理便宜，值得來造訪吃吃看👍咔啦雞腿堡有別於一般的脆皮雞排，好吃紮實可品嚐吃看看東西好吃價格實在老闆（們？）很客氣推豬肉起司🧀️蛋餅配紅茶😂老闆很親切溫柔😂早餐選項多樣化都蠻好吃的❤️環境乾淨很加分❤️米漿豆漿👍老闆平意近人，蠻親切的，環境乾淨，價格也不貴，蠻划算的，最棒的是他的，豆漿，每天現做且用非基改黃豆，佛心來的"
ChIJzY76V_JbbDQR8xXUi6ZaEik,""
ChIJg-_uj8FabDQRmA2kxy2NHm8,"你放假都在幹嗎！『澎派牛肉麵』是主打當地的牛肉麵，還有眾多的飄香滷味，多元豐富的美食總是讓品嚐過的食客讚不絕口、口齒留香，招牌的牛肉麵、餛飩湯、水餃、滷味小菜...等更是遊客回味無窮的美食，是在地人、饕客、婆婆媽媽用餐的首選！另外我們內用加麵不用錢喔！牛肉麵湯頭清爽好喝，牛肉肉質軟嫩，配上店裡的酸菜超對味，我們沒有華麗的裝潢，卻有著高檔高CP值的美食供應客人吃飽，店裡有冷氣，整潔衛生，誠摯歡迎大家前來嚐鮮。若有來澎湖馬公市的朋友，想品嚐美味又好吃的牛肉麵，絕對要來一趟『澎派牛肉麵』，保證讓您一嚐便成老主顧喔！牛肉有分美國牛跟澳洲牛，價格會有落差，但店家推薦美國牛價格較貴10元左右，吃起來口感有差。筋道的麵條、軟嫩的牛肉、濃厚的湯頭以及手工水餃還有CP值超級高的價錢！還有超級好吃的滷味！！！湯頭特別，厚實又有清爽的蔬菜香氣，麵很入味，我很愛～老闆說如果覺得太鹹可以加熱水，我選擇加熱水後覺得很順口剛好，一直喝停不下來😂湯頭真的很好～對了，真的煮比較慢，要有耐心等，但來澎湖就是要吃local食物！這裡很當地氛圍～也好吃～外面還有小貓！🐱牛肉麵超好吃，牛肉軟嫩～湯頭也很好喝單點水餃也很好吃，進去的時候還有看到可愛阿嬤正在包水餃。滷味好吃，尤其豬耳朵很推！謝謝老闆很仔細的幫我介紹他自製的酸菜，並且幫我免費加湯，加蔥，加香菜，謝謝老闆。祝你的腰傷早日痊癒。"
ChIJpemlL65bbDQRdyco9z3Mnzo,"店內的裝潢設計很棒，空間很寬敞，座位也很夠，桌邊都有放湯匙架，抽屜也有衛生紙。自助區有提供小美冰淇淋和飲料，飲料有檸檬水、冬瓜茶和紅茶，茶類都是有加糖的；調味料區的選擇滿多，補得也很勤。這次點了麻辣鍋和藥膳鍋，兩種湯頭都滿喜歡的，麻辣和藥膳的味道都很香，麻辣不會只有辣味，藥膳很夠味但不鹹膩；肉類點了牛五花和放風牛，牛五花的肉很大一塊，油脂香很足，份量很夠，吃起來很過癮～放風牛的油脂比較少，口感還不錯，有幾塊會帶點筋；菜盤有蔬菜和火鍋料，很新鮮。以這個價位來說覺得滿划算的，很好吃。兩個人是鴛鴦鍋，一人就是獨鍋空氣不流通畫菜單時想詢問菜單的點餐方式，新進員工不是很清楚，剛開始還隨便回答(?)掛帳單的位置出餐完畢後，反著掛重疊兩個會翹著，員工沒將前面那組帳單收走就算了，一樣直接將第二個帳單版反掛上，站起來不注意就會直接撞到，都吃完了才有員工把翹著的帳單收走🤷🏻‍♀️菜盤裡有頭髮，告知員工停頓五秒只回了：喔喔好會告知廚房，然後沒有人來處理頭髮的部分(?)菜盤的菜好像也沒檢查，有些菜是爛的煮完牡蠣整個鍋都是腥味麻辣鍋沒有麻辣、牛奶鍋沒有奶味冰淇淋是小美的，飲料當日有紅茶、冬瓜茶和檸檬水個人覺得cp值不到那價位，新開幕的活動評價五顆星可以換抽獎券🙃蔬菜湯底很夠味，因為湯底偏鹹，可以在加湯的時候，直接加開水，味道就很棒。肉質不錯。豬肉：個人喜歡梅花豬肉，不會太油也不會太柴。家人喜歡這裡的海鮮鍋菜色湯頭都不錯吃價錢合理而且生菜盤可換肉盤餐廳衛生環境乾淨比那8百多火鍋店好太多太多～讚讚👍好食😋鍋物值得五星好評🌟🌟🌟🌟🌟麻辣湯底很棒👍🏻👍🏻👍🏻花枝漿好飽滿🤣給好給滿5顆星換摸彩卷#姐姐要吹風機🎉🎉🎉"
ChIJTW6r1NJabDQRFoXjdQuhGFA,"這間店位在縣道203要往北走的交叉路口旁，招牌大而明顯容易找。這次想說環島回程後再買來吃，結果有點耽誤到行程，已經過了10來分鐘的營業結束時間，沒想到居然還掛著營業中，馬上衝過去詢問。結果我們運氣非常好，還剩下最後一個蚵粿及炸鯊魚快，於是就各點了一份。蚵粿的大小與一般店家賣的份量差不多，不過一口吃下去整個爆汁，蚵仔肥美也不少顆，主要是高麗菜及韭菜非常脆口清甜，搭配上胡椒香氣，根本就不需要再額外加醬料。炸鯊魚塊也是酥脆好吃，魚肉質感是偏紮實有咬勁的。整體來說，不管是美味、口感及用料絕對值得來試試！🥰🥰澎湖的商家讓人感覺大都很純樸，這商家接單的老先生也是和藹可親的，在這我們點了2份綜合、1份鯊魚酥及一瓶風茹茶，共NT$200，在店內找了個位置便吃了起來，綜合口味內的料大致上有2尾炸蝦、蚵仔及高麗菜、蔥等，鯊魚酥就是炸鯊魚，份量不是很多，風茹茶略帶甜味，容易入口；個人比較喜歡的是綜合，吃這個感覺沒踩雷，如果下次來澎湖，這個再列入美食名單也不為過；開車過來的人可以直接開上他們店門口，如此更輕鬆方便，我是傻傻的不知，停在馬路邊，然後走過來，提供各位參考，但旺季可能不是這樣～現點現做需要等待，可以先打電話預訂上面有兩隻蝦的炸粿外觀特別，內餡高麗菜鮮甜，是粉感比較重的口感。炸鯊魚塊比較一般，普通的炸魚塊，到澎湖旅遊，可以嚐嚐的在地銅板美食👍炸魚是柳葉魚，有加椒鹽吃的出鮮味代表食材新鮮，綜合炸粿，料有蝦、蚵、高麗菜，也有販售牛奶甜甜圈，份量較小若要滿足口慾需買兩份在交叉路上路口招牌明顯，正前方空地可停車，點餐單子寫好交給爺爺，取餐時再付款。炸粿（蝦+蚵）內高麗菜濕潤又甜，現炸有蝦海味濃，沒油耗味，作為點心很不錯。"
ChIJ8-_AjdJabDQRzWrT38Et5aA,"疫情期間不能內用但是早餐店蛋餅很便宜，28塊、30塊的玉米跟鮪魚蛋餅CP值不錯，卡拉雞腿漢堡65+起士+8元，雖然漢堡價錢偏高，我覺得比麥當勞好吃😋點了蛋餅跟炸物沒給餐具😡可能是這區域民宿都把早餐卷包給這家，所以出餐品質超爛也不用擔心倒掉。拜託民宿老闆們為客人想一想，放假來這邊吃個早餐還要沒冷氣等半個小時以上滿身汗活受罪，用不著這樣吧？重點是等那麼久端出來的東西也普普通通。奉勸有住這區域民宿的客人，如果也是拿這家的早餐卷，若不想一大早壞了心情，還是直接買其他家的吧。老闆人很好吃的也不賴附近在地人常吃的早餐店一樣上班時間人多手忙用電話預訂的比較不需要等待要加油，沒兩三組客人也可以搞得手忙腳亂，沒辦法一心二用就專心負責自己的工作。一邊裝袋結帳又想幫忙接單點餐，就買三個蛋餅，兩杯飲料，五樣東西，按三次計算機都按出不一樣的數字，我也是無言，阿姨大姐妹妹加油好嗎？"
